order_id,customer_id,order_purchase_timestamp,order_delivered_customer_date,order_estimated_delivery_date,price,freight_value,product_id,product_category_name,review_score,payment_type
ORD_01324,CUST_0010,2024-06-16 12:22:41,2024-06-27 12:22:41,2024-06-23 12:22:41,129.19,20.82,PROD_HOME_04,bed_bath_table,5,credit_card
ORD_01325,CUST_0083,2024-06-17 00:49:30,2024-06-28 00:49:30,2024-06-25 00:49:30,41.05,21.31,PROD_FITNESS_05,sports_leisure,4,credit_card
ORD_01326,CUST_0007,2024-06-17 13:16:19,2024-06-20 13:16:19,2024-06-26 13:16:19,161.14,11.89,PROD_ELEC_01,electronics,3,credit_card
ORD_01327,CUST_0124,2024-06-18 01:43:09,2024-06-24 01:43:09,2024-06-28 01:43:09,159.14,16.96,PROD_BEAUTY_02,health_beauty,4,credit_card
ORD_01328,CUST_0063,2024-06-18 14:09:58,2024-06-25 14:09:58,2024-06-27 14:09:58,112.03,19.12,PROD_WATCH_03,watches_gifts,4,credit_card
ORD_01329,CUST_0092,2024-06-19 02:36:47,2024-06-27 02:36:47,2024-06-30 02:36:47,63.03,14.58,PROD_HOME_04,bed_bath_table,5,credit_card
ORD_01330,CUST_0130,2024-06-19 15:03:36,2024-07-02 15:03:36,2024-06-29 15:03:36,29.13,12.42,PROD_FITNESS_05,sports_leisure,5,credit_card
ORD_01331,CUST_0058,2024-06-20 03:30:25,2024-06-30 03:30:25,2024-06-30 03:30:25,71.27,8.21,PROD_ELEC_01,electronics,3,credit_card
ORD_01332,CUST_0082,2024-06-20 15:57:14,2024-06-27 15:57:14,2024-06-30 15:57:14,34.17,14.31,PROD_BEAUTY_02,health_beauty,4,credit_card
ORD_01333,CUST_0139,2024-06-21 04:24:04,2024-06-28 04:24:04,2024-06-30 04:24:04,82.19,10.54,PROD_WATCH_03,watches_gifts,2,credit_card
ORD_01334,CUST_0034,2024-06-21 16:50:53,2024-06-27 16:50:53,2024-06-30 16:50:53,165.12,21.78,PROD_HOME_04,bed_bath_table,5,credit_card
ORD_01335,CUST_0042,2024-06-22 05:17:42,2024-06-29 05:17:42,2024-06-29 05:17:42,216.8,24.24,PROD_FITNESS_05,sports_leisure,5,credit_card
ORD_01336,CUST_0137,2024-06-22 17:44:31,2024-07-03 17:44:31,2024-06-28 17:44:31,198.91,9.3,PROD_ELEC_01,electronics,4,credit_card
ORD_01337,CUST_0058,2024-06-23 06:11:20,2024-07-03 06:11:20,2024-07-03 06:11:20,202.4,16.42,PROD_BEAUTY_02,health_beauty,4,credit_card
ORD_01338,CUST_0079,2024-06-23 18:38:09,2024-06-26 18:38:09,2024-07-02 18:38:09,121.88,23.0,PROD_WATCH_03,watches_gifts,2,credit_card
ORD_01339,CUST_0087,2024-06-24 07:04:59,2024-07-01 07:04:59,2024-07-04 07:04:59,33.17,20.69,PROD_HOME_04,bed_bath_table,5,credit_card
ORD_01340,CUST_0017,2024-06-24 19:31:48,2024-07-01 19:31:48,2024-07-03 19:31:48,183.56,14.01,PROD_FITNESS_05,sports_leisure,4,credit_card
ORD_01341,CUST_0139,2024-06-25 07:58:37,2024-07-01 07:58:37,2024-07-03 07:58:37,167.19,11.15,PROD_ELEC_01,electronics,3,credit_card
ORD_01342,CUST_0005,2024-06-25 20:25:26,2024-07-02 20:25:26,2024-07-06 20:25:26,203.56,9.17,PROD_BEAUTY_02,health_beauty,4,credit_card
ORD_01343,CUST_0111,2024-06-26 08:52:15,2024-06-29 08:52:15,2024-07-02 08:52:15,234.84,19.34,PROD_WATCH_03,watches_gifts,1,credit_card
ORD_01344,CUST_0036,2024-06-26 21:19:04,2024-07-02 21:19:04,2024-07-07 21:19:04,39.89,24.32,PROD_HOME_04,bed_bath_table,4,credit_card
ORD_01345,CUST_0114,2024-06-27 09:45:54,2024-07-09 09:45:54,2024-07-07 09:45:54,51.93,16.06,PROD_FITNESS_05,sports_leisure,2,credit_card
ORD_01346,CUST_0013,2024-06-27 22:12:43,2024-07-04 22:12:43,2024-07-06 22:12:43,58.68,8.74,PROD_ELEC_01,electronics,2,credit_card
ORD_01347,CUST_0146,2024-06-28 10:39:32,2024-07-07 10:39:32,2024-07-04 10:39:32,105.02,15.35,PROD_BEAUTY_02,health_beauty,4,credit_card
ORD_01348,CUST_0114,2024-06-28 23:06:21,2024-07-06 23:06:21,2024-07-07 23:06:21,76.75,10.07,PROD_WATCH_03,watches_gifts,3,credit_card
ORD_01349,CUST_0113,2024-06-29 11:33:10,2024-07-09 11:33:10,2024-07-09 11:33:10,86.47,21.87,PROD_HOME_04,bed_bath_table,5,credit_card
ORD_01350,CUST_0012,2024-06-30 00:00:00,2024-07-11 00:00:00,2024-07-07 00:00:00,161.76,11.76,PROD_FITNESS_05,sports_leisure,5,credit_card
